fecha,ndvi,diff,temperatura,precipitacion
2017-04-09,0.6328600022665898,,13.290754572550497,0.008526444236878206
2017-04-19,0.5393408032737886,-0.09351919899280114,12.556685384114587,0.542464850997959
2017-05-19,0.6274835425684694,0.08814273929468075,10.719970321655296,10.998564957770185
2017-06-18,0.6185843354111412,-0.00889920715732817,26.296203867594443,2.6909872889504527
2017-07-18,0.5390578408271257,-0.0795264945840155,25.820485051472986,29.334427930809426
2017-07-28,0.5962986888138754,0.057240847986749666,26.511854426066122,0.003409385271879728
2017-08-17,0.5876197487087986,-0.008678940105076749,25.799778238932333,0.0017404553318556282
2017-09-06,0.6222513030441709,0.03463155433537224,19.822424825032556,0.1877710220306028
2017-09-16,0.5669084148360705,-0.055342888208100405,10.736614481608115,2.1684944621434
2017-10-06,0.6816190060625797,0.11471059122650928,15.433389918009482,0.004726648203501327
2017-10-16,0.6801627811837512,-0.0014562248788285714,16.690476989746116,0.026164947200868482
2017-10-26,0.7055590208992535,0.02539623971550231,15.647976175944052,0.0
2017-11-05,0.6316057894549884,-0.07395323144426513,7.463176981608115,8.436692153622971
2017-12-05,0.7586493684440526,0.12704357898906427,1.3321535746256927,0.01171827244661472
2018-01-19,0.7650048846323506,0.006355516188297994,3.6836105346679915,0.054147699074746924
2018-01-24,0.7496876430831976,-0.015317241549153038,5.131423568725609,0.009028558110912854
2018-01-29,0.7359326815935324,-0.013754961489665152,3.123438771565759,0.010834634281309263
2018-04-19,0.5453296106788221,-0.1906030709147103,12.255260086059593,0.06946623273051955
2018-04-24,0.4981459143211073,-0.047183696357714855,14.9358955383301,11.958914994238512
2018-05-04,0.5508208957430466,0.052674981421939326,8.011329905192099,0.3790663537870387
2018-05-09,0.5686186158457949,0.01779772010274827,14.033044433593773,4.994392395019531
2018-06-18,0.5802312485651625,0.011612632719367633,17.76881561279299,0.000852346317969932
2018-06-23,0.5638139088826978,-0.016417339682464727,22.28026479085287,4.624371229983382
2018-07-03,0.5912975988612483,0.027483689978550552,21.063714599609398,0.02101294876410975
2018-07-08,0.5751399045287404,-0.01615769433250791,22.28156115214034,4.532496966874078
2018-07-13,0.3540318636016262,-0.22110804092711422,22.885338719685876,8.251875216675586
2018-07-18,0.583740284545358,0.22970842094373178,23.365605926513695,0.0008583068833445395
2018-07-23,0.5884724462934056,0.004732161748047581,23.593227640787802,1.5753971897147778
2018-07-28,0.5923119129840968,0.00383946669069124,24.393310165405296,0.0051253759139058275
2018-08-02,0.575173282739957,-0.017138630244139752,27.73561248779299,0.009867548882880328
2018-08-07,0.520295542549829,-0.05487774019012803,26.291037495930993,0.5604071113793907
2018-08-22,0.6999511821952896,0.1796556396454606,22.88594207763674,5.100116886268324
2018-08-27,0.6002982125389171,-0.09965296965637249,24.132295227050804,0.0008523463748133508
2018-09-01,0.5954055908022946,-0.004892621736622527,22.09907175699874,0.05082185517224502
2018-09-16,0.6137446468471524,0.01833905604485775,20.336499786376976,1.1910140514324041
2018-10-01,0.6451822483473177,0.03143760150016539,12.970724995930993,0.0008583068797918258
2018-10-06,0.6369409635312734,-0.008241284816044359,17.170173263549827,0.07229526181617985
2018-10-16,0.660270111254853,0.023329147723579635,11.189031855265341,0.0699967133819257
2018-12-30,0.7551439092329925,0.09487379797813944,2.764977391560876,0.036867252447336796
2019-01-04,0.7479283727750743,-0.00721553645791817,2.5990444183349837,0.014489887405488844
2019-01-09,0.7425422100730845,-0.005386162701989772,1.8138919830322493,0.1958325498776503
2019-01-14,0.7376050783227519,-0.004937131750332613,2.199501291910849,0.04697947777643208
2019-02-08,0.6982629470443644,-0.03934213127838748,3.9990446726481537,0.02101127319065199
2019-02-13,0.6773146703560515,-0.020948276688312895,4.9524640401204465,0.0015377997328869242
2019-02-18,0.5107829980600969,-0.16653167229595467,4.438696161905966,0.00852346317969932
2019-02-23,0.6320912927343801,0.12130829467428328,9.628251012166345,0.03431663890296477
2019-03-10,0.6195291740912905,-0.012562118643089648,11.189188257853232,0.032973925499391044
2019-03-15,0.6073718039148316,-0.012157370176458904,10.240260696411156,0.03139883892799844
2019-03-20,0.5635634376183711,-0.043808366296460455,4.493178304036462,0.9868289690189158
2019-03-25,0.5846670109978069,0.021103573379435803,8.58091824849447,0.011086463928222656
2019-03-30,0.5717294305530963,-0.012937580444710606,8.526177342732751,0.01492233868205517
2019-04-04,0.5951494233316612,0.02341999277856488,4.0515158335368255,2.391535042306714
2019-04-29,0.561036790208201,-0.034112633123460245,12.76813913981124,0.03767028899304137
2019-05-04,0.5737526838841883,0.012715893675987355,8.808670934041345,0.7533669701729195
2019-05-14,0.5685435703358194,-0.005209113548368949,15.174899673461937,0.013726949539716315
2019-05-29,0.5754351084708449,0.006891538135025521,11.68356857299807,0.03947615539345861
2019-06-18,0.5482560299193981,-0.027179078551446745,21.440897242228232,0.018848426464046497
2019-06-28,0.5396402857749822,-0.008615744144415904,28.564134852091513,0.01029968255750191
2019-07-23,0.523660268888068,-0.015980016886914195,27.296192423502646,1.590666174706712
2019-07-28,0.5621544548537454,0.03849418596567733,18.89148610432943,1.1577148860055786
2019-08-02,0.5515429825540208,-0.01061147229972459,24.215037918090843,0.2908408641211224
2019-08-12,0.5606997080385961,0.009156725484575357,17.658263778686546,0.04161633532717701
2019-08-17,0.553452828090153,-0.007246879948443197,26.244088109334314,0.0004261732051702438
2019-08-22,0.5849796382312561,0.031526810141103145,19.06401913960775,8.833991536448593
2019-09-26,0.5943597400490437,0.00938010181778759,17.113998031616234,0.020462274505916866
2019-10-11,0.5942886076585477,-7.113239049594267e-05,18.004781977335654,0.8663639416113256
2019-10-26,0.6704643085835936,0.07617570092504589,12.302715555826865,0.0025749205860847724
2019-12-10,0.7319035437791509,0.061439235195557274,3.198805745442712,0.10030269612570919
2019-12-25,0.7388006941428793,0.006897150363728399,6.74073181152346,0.018456368479746743
2019-12-30,0.7298385950014549,-0.008962099141424429,3.865383402506552,0.015808256648597308
2020-01-09,0.6710472606638672,-0.05879133433758765,3.7564636230468977,0.024485588021150306
2020-02-23,0.6398003180963582,-0.03124694256750904,7.987233734130882,0.013652443044520624
2020-03-09,0.5925943424308067,-0.047205975665551514,6.633656438191736,0.2496793526916008
2020-03-14,0.5976437958907264,0.005049453459919695,9.911798095703148,2.205976843299595
2020-03-29,0.5803703560974461,-0.01727343979328022,7.075490570068382,4.230582713432796
2020-04-03,0.6036144631802899,0.023244107082843746,5.224042510986351,3.259547179045086
2020-05-08,0.5728519647987994,-0.030762498381490477,16.68466720581057,7.489611208423952
2020-05-18,0.5948014613612024,0.02194949656240297,13.700261688232445,0.07882118224600276
2020-05-28,0.5869740247145998,-0.00782743664660257,17.03838946024581,0.006108651962932754
2020-06-22,0.5772750059809966,-0.009699018733603237,21.51022618611654,0.008209288637317513
2020-06-27,0.5715578587237038,-0.005717147257292776,21.56529261271163,0.55139660835124
2020-07-07,0.570822872239566,-0.000734986484137834,24.492922719319665,0.8004128932839194
2020-07-17,0.5863826908604927,0.015559818620926702,21.043417867024743,0.01024603740873431
2020-07-27,0.5566799412579648,-0.029702749602527834,27.73349533081057,0.012874603196877388
