fecha,temperatura,precipitacion
2017-01-01,-0.30709241231278384,0.013545618855914654
2017-01-02,0.5773813883463959,0.4809948292745503
2017-01-03,2.358944193522177,0.08710445342785533
2017-01-04,3.5519386291504134,0.0073760733130256995
2017-01-05,1.7915092468261946,0.04125684336031554
2017-01-06,0.7339855194092024,0.009576351146733941
2017-01-07,2.439493433634482,0.0030308956411317922
2017-01-08,1.6044606526692746,0.006917117389093619
2017-01-09,1.6045204162597884,0.18715318958584248
2017-01-10,2.185039138793968,28.18940837289574
2017-01-11,4.953363037109398,9.370510801886667
2017-01-12,4.939313507080101,0.4995107650529462
2017-01-13,2.7760082244873274,8.831455116421694
2017-01-14,-0.6354558308918854,4.871747071092614
2017-01-15,0.8680562337239621,14.725223395601006
2017-01-16,3.3617740631103743,15.320007128764246
2017-01-17,-0.1263151804606082,10.358816011716954
2017-01-18,-4.422450129191077,0.4860579960563882
2017-01-19,-2.465137863159157,2.6151508089355957
2017-01-20,-0.8580561319986941,64.63785543894573
2017-01-21,1.6068715413411496,12.00974751253625
2017-01-22,0.7266727447509993,2.141546792074678
2017-01-23,0.9734079996745209,0.418501711180852
2017-01-24,0.6915889739990462,0.0254545163329567
2017-01-25,1.4616720835368255,0.0010311602522961039
2017-01-26,0.009420013427757112,0.01209527090395568
2017-01-27,1.728531773885095,163.94673585881492
2017-01-28,1.4706938425700287,23.817497305572033
2017-01-29,2.3422180175781477,9.12869364776725
2017-01-30,6.165999984741234,15.992943942460869
2017-01-31,6.730755742390954,1.114350211921078
2017-02-01,4.7466229756673215,4.72691506143974
2017-02-02,4.563282267252646,51.82723490782948
2017-02-03,4.448265965779626,37.02128018483464
2017-02-04,6.514913177490257,88.93225350175271
2017-02-05,3.6401312510172943,143.79493666183407
2017-02-06,3.611443456014001,8.622109144312162
2017-02-07,4.635715103149437,17.224224276446876
2017-02-08,1.0009310404460052,3.3541042349725103
2017-02-09,1.5101632436116574,0.12781880775492027
2017-02-10,2.1151615142822493,3.218385577099525
2017-02-11,1.4414503733317474,72.1952758728861
2017-02-12,5.273031489054404,54.66291471918794
2017-02-13,5.945035552978538,115.58097737042772
2017-02-14,4.0648666381836165,7.704678518791752
2017-02-15,4.393081283569359,0.0004351138045421976
2017-02-16,4.87122751871749,0.02276691498082073
2017-02-17,5.858488337198935,0.02087161726649356
2017-02-18,6.12980677286788,0.2661973219915126
2017-02-19,4.905155436197958,0.13513378667084908
2017-02-20,4.633161163330101,0.017103552750086237
2017-02-21,5.317888514200888,0.019559856639261852
2017-02-22,7.103950754801474,0.008811874636194261
2017-02-23,8.090772883097372,31.453646718262007
2017-02-24,4.884010569254599,5.2438534795555825
2017-02-25,5.687260564168298,0.11505780258858067
2017-02-26,8.69251149495443,0.021889940740038583
2017-02-27,5.372478103637718,1.0030254720660992
2017-02-28,5.081983184814476,13.251454009225228
2017-03-01,7.034373855590843,2.816546521557939
2017-03-02,7.850699361165368,0.08538848788930409
2017-03-03,5.818499501546228,82.99847896051915
2017-03-04,0.7772066752116302,46.29406090731436
2017-03-05,3.6924733479817746,13.39540556062957
2017-03-06,8.043822860717796,10.72858278791955
2017-03-07,8.785882568359398,0.6795783892812324
2017-03-08,10.418005879720056,0.0008642673492431641
2017-03-09,14.170941289265954,0.0
2017-03-10,15.508535639445029,0.005596829453224927
2017-03-11,14.112470881144247,0.8932187642471945
2017-03-12,6.988292312622093,21.941978111556182
2017-03-13,3.836087163289392,105.25312945236465
2017-03-14,8.0551474253337,7.33346380235389
2017-03-15,9.516968027750693,0.09096609085190721
2017-03-16,9.46258125305178,0.018878032449265447
2017-03-17,9.24476013183596,0.001286297731439845
2017-03-18,9.72270545959475,0.011967271291268844
2017-03-19,11.578538513183616,0.014065203995272668
2017-03-20,12.617595926920615,0.11979341439882774
2017-03-21,10.01857401529952,0.24274289595993537
2017-03-22,5.458968734741234,44.78420726913512
2017-03-23,0.7141490936279524,23.959763534264766
2017-03-24,2.7969337463379134,4.699008537784266
2017-03-25,3.369028345743857,11.406094086396479
2017-03-26,6.899434026082361,22.650504532744975
2017-03-27,5.902417755126976,106.89993184689683
2017-03-28,7.629414494832361,7.30668678818347
2017-03-29,10.965705490112327,0.059129654118805774
2017-03-30,11.808414077758812,0.0017225742112714215
2017-03-31,10.578727340698265,14.962836105457455
2017-04-01,7.243444697062216,16.699583828426512
2017-04-02,6.474993642171228,1.4077417537805559
2017-04-03,8.058730697631859,0.0197791719642737
2017-04-04,8.94946950276693,0.01579007869167981
2017-04-05,7.518503443400107,1.3579825203748896
2017-04-06,9.288482284545921,0.10830819792317925
2017-04-07,11.608124033610068,0.0029921527584519936
2017-04-08,12.811776097615564,0.003874301398809621
2017-04-09,13.290754572550497,0.008526444236878206
2017-04-10,14.435666020711267,0.008949636669086658
2017-04-11,14.398720041910849,0.037136673881832394
2017-04-12,15.205385462443076,0.016301454820677463
2017-04-13,16.082885996500693,0.022523358609305433
2017-04-14,16.3035662333171,2.548852408839508
2017-04-15,14.57619692484542,1.6814852663351587
2017-04-16,13.828773752848349,0.14637708653708614
2017-04-17,16.13508249918624,0.14783557008968273
2017-04-18,15.116689936320029,0.01986026683198361
2017-04-19,12.556685384114587,0.542464850997959
2017-04-20,11.010870234171591,0.6486520170092547
2017-04-21,11.201696650187216,0.05159701199275446
2017-04-22,13.136952336629236,0.0017246679817617405
2017-04-23,15.60371805826827,0.007244944487894145
2017-04-24,15.090374247233115,2.1362502266875083
2017-04-25,13.77923482259115,21.07101231655406
2017-04-26,7.065178807576501,51.32644732384506
2017-04-27,3.569396591186546,92.34275578660345
2017-04-28,5.961766179402673,4.447960853099175
2017-04-29,6.201303736368857,98.66540431966087
2017-04-30,6.806461588541708,47.0895916223526
2017-05-01,7.698969777425134,4.373171179452129
2017-05-02,11.289639409383142,0.5481370777147276
2017-05-03,14.160849507649743,1.1833258952265169
2017-05-04,15.77917315165206,0.08879818647855586
2017-05-05,15.09992624918624,11.08651757239798
2017-05-06,12.212019220987997,29.034498590647217
2017-05-07,14.358879979451501,1.2124598025593514
2017-05-08,16.710802968343103,0.0
2017-05-09,17.603664652506552,25.211048238077183
2017-05-10,13.945216751098656,37.16119293888198
2017-05-11,10.769432957967126,187.5269955059693
2017-05-12,10.369020716349326,80.1641423251418
2017-05-13,11.67023366292318,36.367908119604664
